date,open,high,low,close,volume,amount,daily_return,ma20,ma60,momentum_60
2020-04-28,5.698,5.699,5.531,5.654,248550600,1397520688,-0.007722007722007818,5.680149999999999,5.821933333333334,0.058999812699007226
2020-04-29,5.65,5.7,5.637,5.665,151913947,861679840,0.0019455252918287869,5.691000000000001,5.825866666666666,0.04347025234849866
2020-04-30,5.688,5.823,5.688,5.807,224323705,1296370740,0.025066195939982494,5.709950000000001,5.830216666666667,0.04706094482509915
2020-05-06,5.77,5.913,5.756,5.897,218484888,1276805844,0.015498536249354267,5.725350000000001,5.833316666666667,0.03256872701803526
2020-05-07,5.897,5.917,5.866,5.89,219270842,1292809706,-0.001187044259793213,5.74375,5.835383333333334,0.021505376344086002
2020-05-08,5.922,5.991,5.913,5.965,201498100,1199908790,0.012733446519524572,5.7577,5.837766666666667,0.024562006183442175
2020-05-11,5.969,6.015,5.917,5.942,242520903,1443541553,-0.003855825649622724,5.76965,5.8402,0.025189786059351293
2020-05-12,5.935,5.966,5.896,5.957,296580700,1762368393,0.0025244025580613005,5.7797,5.840916666666668,0.007270882651335908
2020-05-13,5.949,5.998,5.925,5.988,181636818,1082256570,0.005203961725700923,5.7965,5.8430333333333335,0.021668657225729415
2020-05-14,5.969,5.987,5.943,5.957,105288532,627387121,-0.005177020708082902,5.814649999999999,5.844516666666666,0.015167007498295693
2020-05-15,5.958,6.013,5.95,5.968,206094940,1232788477,0.0018465670639584708,5.82735,5.842866666666667,-0.016317784737102436
2020-05-18,5.974,5.992,5.916,5.937,136333749,812392046,-0.005194369973190338,5.839049999999999,5.839883333333333,-0.029267495094833174
2020-05-19,5.97,6.007,5.963,6.004,111359004,667168959,0.011285160855650789,5.851850000000001,5.838833333333333,-0.010384044832701611
2020-05-20,5.996,6.004,5.938,5.957,167472999,1001109307,-0.007828114590273105,5.861949999999999,5.8351,-0.03624009060022648
2020-05-21,5.961,5.975,5.878,5.886,128992674,764079130,-0.011918751049185827,5.8654,5.828550000000001,-0.06258958432871475
2020-05-22,5.864,5.885,5.766,5.785,217581298,1265098960,-0.01715936119605843,5.8656500000000005,5.81935,-0.08710746409973169
2020-05-25,5.782,5.801,5.743,5.761,140951624,813513242,-0.004148660328435638,5.862,5.80905,-0.09688038877567007
2020-05-26,5.795,5.875,5.783,5.869,211395210,1235166129,0.01874674535670895,5.86525,5.80325,-0.055975550908798466
2020-05-27,5.874,5.875,5.808,5.832,230830742,1349046069,-0.006304310785482992,5.87095,5.7968666666666655,-0.06162510056315362
2020-05-28,5.827,5.856,5.75,5.816,147257950,853939577,-0.002743484224965731,5.87685,5.795366666666666,-0.015238740264138184
2020-05-29,5.792,5.871,5.791,5.864,144381000,844224302,0.008253094910591452,5.88735,5.791066666666667,-0.04214309049330289
2020-06-01,5.901,6.064,5.901,6.061,184966412,1112886814,0.03359481582537516,5.90715,5.789350000000001,-0.016709928617780645
2020-06-02,6.08,6.085,6.023,6.055,109653300,663192008,-0.0009899356541824833,5.919549999999999,5.7872,-0.020860284605433432
2020-06-03,6.07,6.099,6.042,6.045,156634119,950843621,-0.0016515276630882925,5.92695,5.783566666666667,-0.03480760019160145
2020-06-04,6.062,6.073,6.023,6.056,135571300,820577679,0.0018196856906533831,5.93525,5.780716666666667,-0.027461056688614094
2020-06-05,6.056,6.075,6.023,6.07,85836800,519510104,0.002311756935270859,5.9405,5.781933333333333,0.012172753043188322
2020-06-08,6.095,6.12,6.047,6.057,105238481,639725340,-0.002141680395387091,5.94625,5.780716666666666,-0.01190864600326258
2020-06-09,6.058,6.11,6.042,6.093,116606228,709228873,0.005943536404160454,5.953049999999999,5.7816,0.008774834437086154
2020-06-10,6.093,6.105,6.063,6.101,102457427,623669244,0.00131298211061881,5.9587,5.783916666666666,0.02331432405233147
2020-06-11,6.101,6.18,6.05,6.09,143250031,875566640,-0.0018029831175216948,5.96535,5.786766666666667,0.028890015205271125
2020-06-12,5.99,6.127,5.984,6.091,191241804,1159598155,0.00016420361247959647,5.971500000000001,5.794416666666666,0.08149857954545459
2020-06-15,6.085,6.158,6.078,6.084,235523000,1441441584,-0.0011492365785585879,5.9788499999999996,5.8017666666666665,0.07814992025518341
2020-06-16,6.127,6.197,6.127,6.194,143456389,884799088,0.01808021038790275,5.98835,5.812366666666667,0.11442965095358049
2020-06-17,6.209,6.255,6.191,6.244,166932900,1037742866,0.008072328059412381,6.0027,5.822966666666668,0.11340941512125546
2020-06-18,6.243,6.268,6.222,6.26,181171800,1131866392,0.002562459961563013,6.0214,5.833150000000001,0.10816073641352442
2020-06-19,6.26,6.33,6.251,6.306,207345754,1305633076,0.007348242811501704,6.0474499999999995,5.8478666666666665,0.16282500460999438
2020-06-22,6.303,6.349,6.294,6.302,203239017,1284381650,-0.0006343165239455217,6.0745000000000005,5.861233333333334,0.14581818181818185
2020-06-23,6.302,6.334,6.271,6.33,199014515,1255652302,0.004443033957473919,6.09755,5.87285,0.12373513225634647
2020-06-24,6.331,6.352,6.3,6.331,135311755,855357846,0.00015797788309646066,6.1225,5.885383333333334,0.13479118121527178
2020-06-29,6.325,6.325,6.271,6.303,164061309,1033405086,-0.004422682040751913,6.14685,5.897850000000001,0.13465346534653477
2020-06-30,6.313,6.428,6.313,6.396,228522400,1459730004,0.0147548786292242,6.173450000000001,5.91365,0.17400881057268713
2020-07-01,6.414,6.429,6.358,6.424,225911200,1447028704,0.004377736085053208,6.191599999999999,5.929916666666667,0.17914831130690168
2020-07-02,6.422,6.554,6.403,6.539,232724398,1510582613,0.017901618929015983,6.2158,5.948433333333333,0.20467943994104631
2020-07-03,6.544,6.629,6.524,6.626,306299839,2015783587,0.013304786664627644,6.2448500000000005,5.965716666666666,0.18554303095365898
2020-07-06,6.675,6.99,6.675,6.941,546028000,3737277481,0.04753999396317532,6.2891,5.989366666666667,0.25697211155378485
2020-07-07,7.012,7.126,6.925,7.01,446169618,3138788323,0.009940930701628048,6.3361,6.011433333333333,0.23285262047133304
2020-07-08,6.994,7.171,6.97,7.15,262289837,1855994997,0.019971469329529423,6.39075,6.03555,0.25372610906540416
2020-07-09,7.143,7.354,7.13,7.341,259071352,1881929209,0.026713286713286655,6.453150000000001,6.061966666666666,0.2753648366921473
2020-07-10,7.304,7.404,7.281,7.33,259532341,1906840646,-0.0014984334559324797,6.5146,6.089933333333334,0.29688605803255474
2020-07-13,7.337,7.567,7.337,7.563,222480782,1664028079,0.03178717598908598,6.58825,6.12275,0.3519842688594923
2020-07-14,7.558,7.558,7.315,7.463,333273985,2482453360,-0.013222266296443186,6.65685,6.1518999999999995,0.3060903045152257
2020-07-15,7.462,7.512,7.238,7.307,357515198,2629471627,-0.020903122068873015,6.718000000000001,6.178633333333334,0.2812554795721549
2020-07-16,7.296,7.376,6.909,6.942,391618121,2803376722,-0.04995210072533185,6.7554,6.198533333333333,0.20772442588726503
2020-07-17,6.942,7.062,6.889,6.947,314846950,2192963478,0.0007202535292423207,6.790549999999999,6.2184,0.20712423979148564
2020-07-20,7.02,7.156,6.95,7.151,369576426,2607215320,0.029365193608752005,6.8351,6.240633333333333,0.22932783221591868
2020-07-21,7.168,7.228,7.129,7.191,196781114,1412182082,0.0055936232694728805,6.87935,6.26415,0.24411764705882355
2020-07-22,7.183,7.365,7.157,7.261,227122377,1652651744,0.009734390209984678,6.9273,6.287933333333333,0.24460061707233471
2020-07-23,7.2,7.278,7.051,7.253,230264721,1654684322,-0.0011017766147913832,6.9734500000000015,6.312083333333334,0.24965541006202607
2020-07-24,7.231,7.239,6.881,6.909,299099197,2113165760,-0.04742865021370468,7.00235,6.331933333333334,0.20828961175236094
2020-07-27,6.92,6.964,6.841,6.905,211283502,1461561199,-0.0005789549862497134,7.03245,6.35205,0.21182871182871188
2020-07-28,6.955,7.009,6.916,6.976,204811400,1426108279,0.010282404055032446,7.061450000000001,6.374083333333333,0.23381676689069697
2020-07-29,6.936,7.184,6.93,7.174,214342518,1517267342,0.028383027522935755,7.09895,6.399233333333333,0.2663724624889674
2020-07-30,7.178,7.214,7.128,7.149,210045925,1504661423,-0.0034848062447728756,7.12945,6.4216,0.23110039607370414
2020-07-31,7.147,7.28,7.085,7.224,272478144,1964297124,0.010490977759127107,7.159350000000001,6.443716666666666,0.2250296761064947
2020-08-03,7.268,7.399,7.249,7.398,236460959,1735424617,0.02408637873754138,7.1822,6.468850000000001,0.25602716468590825
2020-08-04,7.401,7.417,7.321,7.354,177469888,1308986808,-0.005947553392808835,7.1994,6.492,0.2328583403185247
2020-08-05,7.355,7.449,7.294,7.424,166667303,1229841961,0.009518629317378346,7.2131,6.516699999999999,0.2494109727364524
2020-08-06,7.425,7.46,7.305,7.443,139651040,1033603689,0.002559267241379226,7.2182,6.5414666666666665,0.2494544233674667
2020-08-07,7.421,7.425,7.227,7.35,144752058,1061566894,-0.01249496170898834,7.219199999999999,6.564166666666666,0.22745490981963923
2020-08-10,7.31,7.437,7.29,7.385,121800225,896082494,0.004761904761904745,7.210300000000001,6.587966666666667,0.23971797884841362
2020-08-11,7.366,7.425,7.237,7.252,116414373,856207679,-0.018009478672985746,7.19975,6.6093666666666655,0.2151474530831099
2020-08-12,7.22,7.24,7.029,7.16,203621518,1449372357,-0.012686155543298328,7.192399999999999,6.6297500000000005,0.20599629442479372
2020-08-13,7.179,7.23,7.15,7.193,152941400,1100033630,0.004608938547485897,7.204950000000001,6.649566666666667,0.1980346435709528
2020-08-14,7.194,7.299,7.153,7.295,237864703,1721408220,0.014180453218406885,7.2223500000000005,6.671866666666667,0.22460970287057247
2020-08-17,7.293,7.412,7.261,7.399,231784333,1705692756,0.014256339958875985,7.23475,6.6970833333333335,0.2570506286102616
