year,Top1_4.00,Top3_4.00,Top4_3.75,Top4_4.00
2020,,,,
2021,2.6983516745484506,2.1957169333220428,2.123117900593345,2.1325849746681866
2022,,,,
2023,-0.6529536416170789,-1.450461616989134,-1.3976499349118137,-1.5275989496815028
2024,-0.1800634131707058,-0.1532348845902894,0.04253207759383199,0.04253207759383199
2025,0.7705907191303148,1.5230254134620345,1.3780055696330555,1.4059999373126124
2026,0.804560362956116,1.3645160910085248,1.0127296105063115,1.3645160910085248
